image_id,image_path,split_path,class_name,class_index,crop,scientific_name,condition,damage_category,pathogen_or_pest,symptoms,severity,source,source_url,license,country,state,collection_environment,label_verified,verification_source,verification_date,confidence,md5_hash,train_val_test_split
IND_LEAF_05264,data\processed\Tomato___Spider_Mites\IND_LEAF_05264_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05264_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Maharashtra,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,571815d92de2ddff4462243404e9cbfa,train
IND_LEAF_05265,data\processed\Tomato___Spider_Mites\IND_LEAF_05265_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05265_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Uttar Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,3e15e9a71f47418955851a133f40c5e6,train
IND_LEAF_05266,data\processed\Tomato___Spider_Mites\IND_LEAF_05266_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05266_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Punjab,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,72e3ac61a3939679baa0571447bc7ffd,train
IND_LEAF_05267,data\processed\Tomato___Spider_Mites\IND_LEAF_05267_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05267_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Andhra Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,b22abbd18bbf62ccdf7b294ef24298b8,train
IND_LEAF_05268,data\processed\Tomato___Spider_Mites\IND_LEAF_05268_Tomato___Spider_Mites.jpg,data\test\Tomato___Spider_Mites\IND_LEAF_05268_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Gujarat,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,55c088804021b01c052be8a4ef037d08,test
IND_LEAF_05269,data\processed\Tomato___Spider_Mites\IND_LEAF_05269_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05269_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Karnataka,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,ea871df30ac1bd7445944a754ab29d21,train
IND_LEAF_05270,data\processed\Tomato___Spider_Mites\IND_LEAF_05270_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05270_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Madhya Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,f164514ecb7d83814b6a338254b3b538,train
IND_LEAF_05271,data\processed\Tomato___Spider_Mites\IND_LEAF_05271_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05271_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,West Bengal,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,c2a2ac1fb152feda1d49289807e9fcce,train
IND_LEAF_05272,data\processed\Tomato___Spider_Mites\IND_LEAF_05272_Tomato___Spider_Mites.jpg,data\test\Tomato___Spider_Mites\IND_LEAF_05272_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Maharashtra,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,a336745b5fc0a975b11323fc44fc87d2,test
IND_LEAF_05273,data\processed\Tomato___Spider_Mites\IND_LEAF_05273_Tomato___Spider_Mites.jpg,data\test\Tomato___Spider_Mites\IND_LEAF_05273_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Uttar Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,95ca644e9c5e24fa750af06ab74226fc,test
IND_LEAF_05274,data\processed\Tomato___Spider_Mites\IND_LEAF_05274_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05274_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Punjab,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,78a3d2a7df28efd8f350c65505a756de,train
IND_LEAF_05275,data\processed\Tomato___Spider_Mites\IND_LEAF_05275_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05275_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Andhra Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,7cddb7e5bac9d69a452d9425ba4b8713,train
IND_LEAF_05276,data\processed\Tomato___Spider_Mites\IND_LEAF_05276_Tomato___Spider_Mites.jpg,data\validation\Tomato___Spider_Mites\IND_LEAF_05276_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Gujarat,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,8fd4f5185eef2f7dc93c3e0c3ad627b0,validation
IND_LEAF_05277,data\processed\Tomato___Spider_Mites\IND_LEAF_05277_Tomato___Spider_Mites.jpg,data\test\Tomato___Spider_Mites\IND_LEAF_05277_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Karnataka,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,be7357bdfe041a780400cf399d74dbeb,test
IND_LEAF_05278,data\processed\Tomato___Spider_Mites\IND_LEAF_05278_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05278_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Madhya Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,b08b8a2ae96733682726dcf5847fb2e0,train
IND_LEAF_05279,data\processed\Tomato___Spider_Mites\IND_LEAF_05279_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05279_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,West Bengal,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,7ad77849818242c4f446a6e02e2a5ed1,train
IND_LEAF_05280,data\processed\Tomato___Spider_Mites\IND_LEAF_05280_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05280_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Maharashtra,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,9875e8ea943730347077cb514e0ddd0e,train
IND_LEAF_05281,data\processed\Tomato___Spider_Mites\IND_LEAF_05281_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05281_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Uttar Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,f778c39bf6d252cbbd2ca6befc6bc202,train
IND_LEAF_05282,data\processed\Tomato___Spider_Mites\IND_LEAF_05282_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05282_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Punjab,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,59e045a0db697a5811448c9b083862f8,train
IND_LEAF_05283,data\processed\Tomato___Spider_Mites\IND_LEAF_05283_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05283_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Andhra Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,4cc6efb9f940f8c07d175f568697e322,train
IND_LEAF_05284,data\processed\Tomato___Spider_Mites\IND_LEAF_05284_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05284_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Gujarat,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,11e636d83222784a7222e69bacd90f7f,train
IND_LEAF_05285,data\processed\Tomato___Spider_Mites\IND_LEAF_05285_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05285_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Karnataka,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,40138768cd59897094ab5b56da26297e,train
IND_LEAF_05286,data\processed\Tomato___Spider_Mites\IND_LEAF_05286_Tomato___Spider_Mites.jpg,data\test\Tomato___Spider_Mites\IND_LEAF_05286_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Madhya Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,f1aa064aaea967077a67da4a3512d9d0,test
IND_LEAF_05287,data\processed\Tomato___Spider_Mites\IND_LEAF_05287_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05287_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,West Bengal,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,f0ed290dc60219c9e636caca904a5e56,train
IND_LEAF_05288,data\processed\Tomato___Spider_Mites\IND_LEAF_05288_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05288_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Maharashtra,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,b203a7c90ae636c425ccdbae8de7604e,train
IND_LEAF_05289,data\processed\Tomato___Spider_Mites\IND_LEAF_05289_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05289_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Uttar Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,bef63f74a4315b315d216e4ec96d3f5a,train
IND_LEAF_05290,data\processed\Tomato___Spider_Mites\IND_LEAF_05290_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05290_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Punjab,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,e3c8a37642b9ef88570e9c70a35545b9,train
IND_LEAF_05291,data\processed\Tomato___Spider_Mites\IND_LEAF_05291_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05291_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Andhra Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,a2ea916786738fe0d6f9e6bf1ba9e2f4,train
IND_LEAF_05292,data\processed\Tomato___Spider_Mites\IND_LEAF_05292_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05292_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Gujarat,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,c26737504bd1ef2dd3760bb3a62fa1b0,train
IND_LEAF_05293,data\processed\Tomato___Spider_Mites\IND_LEAF_05293_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05293_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Karnataka,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,42a882d32040e8138b59ec7d9b549940,train
IND_LEAF_05294,data\processed\Tomato___Spider_Mites\IND_LEAF_05294_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05294_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Madhya Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,97bff4ca6679594b10e1f1c46c9a885e,train
IND_LEAF_05295,data\processed\Tomato___Spider_Mites\IND_LEAF_05295_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05295_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,West Bengal,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,f0d88037ba80db062b3ee03b8da3fa2d,train
IND_LEAF_05296,data\processed\Tomato___Spider_Mites\IND_LEAF_05296_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05296_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Maharashtra,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,d086d295f89e983e19408c8c67cf3b99,train
IND_LEAF_05297,data\processed\Tomato___Spider_Mites\IND_LEAF_05297_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05297_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Uttar Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,c9278823a7cf96870b350e68f3f21751,train
IND_LEAF_05298,data\processed\Tomato___Spider_Mites\IND_LEAF_05298_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05298_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Punjab,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,7bc03c0e686f256b3c0d3c162f09feab,train
IND_LEAF_05299,data\processed\Tomato___Spider_Mites\IND_LEAF_05299_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05299_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Andhra Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,88c9531b22debd66536dd8ed1db3ed1c,train
IND_LEAF_05300,data\processed\Tomato___Spider_Mites\IND_LEAF_05300_Tomato___Spider_Mites.jpg,data\test\Tomato___Spider_Mites\IND_LEAF_05300_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Gujarat,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,2b1c13468c85278b42b0cb6aae1c509d,test
IND_LEAF_05301,data\processed\Tomato___Spider_Mites\IND_LEAF_05301_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05301_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Karnataka,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,b10058cc2eb9995045202cb23ddc2a6a,train
IND_LEAF_05302,data\processed\Tomato___Spider_Mites\IND_LEAF_05302_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05302_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Madhya Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,24caa9b70d75c9a9c1b9647299c70528,train
IND_LEAF_05303,data\processed\Tomato___Spider_Mites\IND_LEAF_05303_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05303_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,West Bengal,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,cfcf00f2bd4778dda07317c142ebc98c,train
IND_LEAF_05304,data\processed\Tomato___Spider_Mites\IND_LEAF_05304_Tomato___Spider_Mites.jpg,data\train\Tomato___Spider_Mites\IND_LEAF_05304_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Maharashtra,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,c02dfdad02162f2995e69843e59d6aae,train
IND_LEAF_05305,data\processed\Tomato___Spider_Mites\IND_LEAF_05305_Tomato___Spider_Mites.jpg,data\test\Tomato___Spider_Mites\IND_LEAF_05305_Tomato___Spider_Mites.jpg,Tomato___Spider_Mites,14,Tomato,Solanum lycopersicum,Spider Mite Damage,Pest Damage,Tetranychus urticae,Fine yellow-white foliar stippling with webbing,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Uttar Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,e4a77faad26aaa089a3c4e5671e15179,test
